Fips State,Fips County,State,County Name,Census Tract,Block Group,
5,9,AR,Boone County,790200,2,
5,9,AR,Boone County,790200,3,
5,9,AR,Boone County,790200,4,
5,9,AR,Boone County,790300,1,
5,9,AR,Boone County,790300,2,
5,9,AR,Boone County,790300,3,
5,9,AR,Boone County,790400,1,
5,9,AR,Boone County,790501,2,
5,9,AR,Boone County,790501,3,
5,9,AR,Boone County,790502,1,
5,9,AR,Boone County,790502,2,
5,9,AR,Boone County,790502,3,
5,9,AR,Boone County,790600,1,
5,9,AR,Boone County,790600,3,
5,9,AR,Boone County,790600,4,
5,11,AR,Bradley County,950100,1,
5,11,AR,Bradley County,950100,2,
5,11,AR,Bradley County,950200,1,
5,11,AR,Bradley County,950200,2,
5,11,AR,Bradley County,950300,1,
5,11,AR,Bradley County,950400,1,
5,11,AR,Bradley County,950400,2,
5,11,AR,Bradley County,950500,1,
5,11,AR,Bradley County,950500,3,
5,13,AR,Calhoun County,480100,1,
5,13,AR,Calhoun County,480200,2,
5,13,AR,Calhoun County,480200,3,
5,15,AR,Carroll County,950100,1,
5,15,AR,Carroll County,950100,2,
5,15,AR,Carroll County,950200,1,
5,15,AR,Carroll County,950200,2,
5,15,AR,Carroll County,950200,3,
5,15,AR,Carroll County,950200,4,
5,15,AR,Carroll County,950300,1,
5,15,AR,Carroll County,950300,2,
5,15,AR,Carroll County,950300,3,
5,15,AR,Carroll County,950300,4,
5,15,AR,Carroll County,950500,1,
5,15,AR,Carroll County,950500,2,
5,15,AR,Carroll County,950500,3,
5,15,AR,Carroll County,950500,4,
5,15,AR,Carroll County,950500,5,
5,17,AR,Chicot County,80100,1,
5,17,AR,Chicot County,80100,2,
5,17,AR,Chicot County,80200,1,
5,17,AR,Chicot County,80200,2,
5,17,AR,Chicot County,80200,3,
5,17,AR,Chicot County,80300,1,
5,17,AR,Chicot County,80300,2,
5,17,AR,Chicot County,80300,3,
5,17,AR,Chicot County,80400,1,
5,17,AR,Chicot County,80400,2,
5,17,AR,Chicot County,80400,3,
5,19,AR,Clark County,953601,1,
5,19,AR,Clark County,953601,2,
5,19,AR,Clark County,953602,1,
5,19,AR,Clark County,953602,2,
5,19,AR,Clark County,953700,2,
5,19,AR,Clark County,953700,4,
5,19,AR,Clark County,953800,1,
5,19,AR,Clark County,953800,2,
5,19,AR,Clark County,953800,3,
5,19,AR,Clark County,953800,4,
5,19,AR,Clark County,953900,2,
5,19,AR,Clark County,953900,3,
5,19,AR,Clark County,953900,4,
5,21,AR,Clay County,950100,1,
5,21,AR,Clay County,950100,3,
5,21,AR,Clay County,950200,1,
5,21,AR,Clay County,950200,2,
5,21,AR,Clay County,950200,3,
5,21,AR,Clay County,950300,1,
5,21,AR,Clay County,950300,2,
5,21,AR,Clay County,950400,1,
5,21,AR,Clay County,950400,2,
5,21,AR,Clay County,950400,3,
5,21,AR,Clay County,950400,4,
5,21,AR,Clay County,950500,1,
5,21,AR,Clay County,950600,1,
5,21,AR,Clay County,950600,2,
5,21,AR,Clay County,950600,3,
5,21,AR,Clay County,950600,4,
5,23,AR,Cleburne County,480100,2,
5,23,AR,Cleburne County,480202,1,
5,23,AR,Cleburne County,480202,2,
5,23,AR,Cleburne County,480202,3,
5,23,AR,Cleburne County,480202,4,
5,23,AR,Cleburne County,480300,1,
5,23,AR,Cleburne County,480300,4,
5,23,AR,Cleburne County,480300,5,
5,23,AR,Cleburne County,480400,1,
5,23,AR,Cleburne County,480400,2,
5,23,AR,Cleburne County,480400,4,
5,23,AR,Cleburne County,480501,2,
5,25,AR,Cleveland County,970100,1,
5,25,AR,Cleveland County,970100,2,
5,25,AR,Cleveland County,970100,3,
5,25,AR,Cleveland County,970100,4,
5,25,AR,Cleveland County,970200,1,
5,25,AR,Cleveland County,970200,2,
5,25,AR,Cleveland County,970200,3,
5,25,AR,Cleveland County,970200,4,
5,27,AR,Columbia County,950100,1,
5,27,AR,Columbia County,950100,3,
5,27,AR,Columbia County,950200,1,
5,27,AR,Columbia County,950200,2,
5,27,AR,Columbia County,950400,1,
5,27,AR,Columbia County,950400,2,
5,27,AR,Columbia County,950500,1,
5,27,AR,Columbia County,950500,2,
5,29,AR,Conway County,950200,2,
5,29,AR,Conway County,950300,2,
5,29,AR,Conway County,950400,1,
5,29,AR,Conway County,950400,2,
5,29,AR,Conway County,950500,1,
5,31,AR,Craighead County,101,1,
5,31,AR,Craighead County,101,2,
5,31,AR,Craighead County,101,3,
5,31,AR,Craighead County,102,1,
5,31,AR,Craighead County,102,2,
5,31,AR,Craighead County,200,1,
5,31,AR,Craighead County,200,2,
5,31,AR,Craighead County,200,3,
5,31,AR,Craighead County,300,4,
5,31,AR,Craighead County,300,5,
5,31,AR,Craighead County,300,6,
5,31,AR,Craighead County,300,7,
5,31,AR,Craighead County,401,1,
5,31,AR,Craighead County,401,2,
5,31,AR,Craighead County,401,3,
5,31,AR,Craighead County,402,1,
5,31,AR,Craighead County,402,2,
5,31,AR,Craighead County,402,3,
5,31,AR,Craighead County,402,4,
5,31,AR,Craighead County,502,1,
5,31,AR,Craighead County,502,2,
5,31,AR,Craighead County,502,3,
5,31,AR,Craighead County,601,1,
5,31,AR,Craighead County,601,2,
5,31,AR,Craighead County,601,3,
5,31,AR,Craighead County,602,1,
5,31,AR,Craighead County,602,2,
5,31,AR,Craighead County,602,3,
5,31,AR,Craighead County,602,4,
5,31,AR,Craighead County,700,1,
5,31,AR,Craighead County,700,2,
5,31,AR,Craighead County,700,4,
5,31,AR,Craighead County,700,5,
5,31,AR,Craighead County,802,1,
5,31,AR,Craighead County,900,1,
5,31,AR,Craighead County,900,2,
5,31,AR,Craighead County,900,3,
5,31,AR,Craighead County,900,4,
5,31,AR,Craighead County,1000,1,
5,31,AR,Craighead County,1000,2,
5,31,AR,Craighead County,1000,3,
5,31,AR,Craighead County,1000,4,
5,31,AR,Craighead County,1100,1,
5,31,AR,Craighead County,1100,3,
5,31,AR,Craighead County,1100,4,
5,31,AR,Craighead County,1200,1,
5,31,AR,Craighead County,1200,2,
5,31,AR,Craighead County,1200,3,
5,33,AR,Crawford County,20100,1,
5,33,AR,Crawford County,20100,2,
5,33,AR,Crawford County,20100,3,
5,33,AR,Crawford County,20201,1,
5,33,AR,Crawford County,20201,2,
5,33,AR,Crawford County,20201,3,
5,33,AR,Crawford County,20203,1,
5,33,AR,Crawford County,20203,2,
5,33,AR,Crawford County,20204,2,
5,33,AR,Crawford County,20301,1,
5,33,AR,Crawford County,20301,2,
5,33,AR,Crawford County,20301,3,
5,33,AR,Crawford County,20302,1,
5,33,AR,Crawford County,20302,2,
5,33,AR,Crawford County,20401,1,
5,33,AR,Crawford County,20401,2,
5,33,AR,Crawford County,20401,4,
5,33,AR,Crawford County,20402,1,
5,33,AR,Crawford County,20402,3,
5,33,AR,Crawford County,20501,1,
5,33,AR,Crawford County,20501,2,
5,33,AR,Crawford County,20502,1,
5,33,AR,Crawford County,20502,2,
5,33,AR,Crawford County,20502,3,
5,33,AR,Crawford County,20502,4,
5,33,AR,Crawford County,20600,2,
5,33,AR,Crawford County,20600,3,
5,33,AR,Crawford County,20600,4,
5,33,AR,Crawford County,20600,5,
5,33,AR,Crawford County,20600,6,
5,35,AR,Crittenden County,30101,1,
5,35,AR,Crittenden County,30101,2,
5,35,AR,Crittenden County,30102,1,
5,35,AR,Crittenden County,30102,2,
5,35,AR,Crittenden County,30102,3,
5,35,AR,Crittenden County,30201,1,
5,35,AR,Crittenden County,30201,2,
5,35,AR,Crittenden County,30201,4,
5,35,AR,Crittenden County,30201,5,
5,35,AR,Crittenden County,30202,1,
5,35,AR,Crittenden County,30301,1,
5,35,AR,Crittenden County,30301,2,
5,35,AR,Crittenden County,30302,1,
5,35,AR,Crittenden County,30501,1,
5,35,AR,Crittenden County,30502,1,
5,35,AR,Crittenden County,30600,1,
5,35,AR,Crittenden County,30600,2,
5,35,AR,Crittenden County,30600,3,
5,35,AR,Crittenden County,30600,4,
5,35,AR,Crittenden County,30701,1,
5,35,AR,Crittenden County,30701,2,
5,35,AR,Crittenden County,30702,1,
5,35,AR,Crittenden County,30703,1,
5,35,AR,Crittenden County,30804,2,
5,35,AR,Crittenden County,30805,1,
5,35,AR,Crittenden County,30806,2,
5,35,AR,Crittenden County,30807,1,
5,35,AR,Crittenden County,31000,1,
5,35,AR,Crittenden County,31000,2,
5,35,AR,Crittenden County,31100,1,
5,35,AR,Crittenden County,31100,2,
5,35,AR,Crittenden County,31100,3,
5,35,AR,Crittenden County,31100,4,
5,35,AR,Crittenden County,31200,1,
5,35,AR,Crittenden County,31200,2,
5,37,AR,Cross County,950100,1,
5,37,AR,Cross County,950200,1,
5,37,AR,Cross County,950200,2,
5,37,AR,Cross County,950300,1,
5,37,AR,Cross County,950300,2,
5,37,AR,Cross County,950400,1,
5,37,AR,Cross County,950500,1,
5,37,AR,Cross County,950500,2,
5,37,AR,Cross County,950500,3,
5,37,AR,Cross County,950500,4,
5,37,AR,Cross County,950500,5,
5,39,AR,Dallas County,970100,2,
5,39,AR,Dallas County,970200,1,
5,39,AR,Dallas County,970200,2,
5,39,AR,Dallas County,970300,2,
5,39,AR,Dallas County,970300,3,
5,39,AR,Dallas County,970300,4,
5,39,AR,Dallas County,970300,5,
5,41,AR,Desha County,950100,1,
5,41,AR,Desha County,950100,3,
5,41,AR,Desha County,950200,1,
5,41,AR,Desha County,950200,2,
5,41,AR,Desha County,950200,4,
5,41,AR,Desha County,950300,1,
5,41,AR,Desha County,950300,2,
5,41,AR,Desha County,950400,2,
5,41,AR,Desha County,950400,3,
5,41,AR,Desha County,950500,2,
5,43,AR,Drew County,490100,1,
5,43,AR,Drew County,490100,3,
5,43,AR,Drew County,490200,2,
5,43,AR,Drew County,490200,3,
5,43,AR,Drew County,490300,1,
5,43,AR,Drew County,490300,3,
5,43,AR,Drew County,490300,5,
5,43,AR,Drew County,490400,2,
5,43,AR,Drew County,490400,3,
5,43,AR,Drew County,490500,1,
5,43,AR,Drew County,490500,2,
5,43,AR,Drew County,490500,4,
5,45,AR,Faulkner County,30101,1,
5,45,AR,Faulkner County,30102,1,
5,45,AR,Faulkner County,30103,1,
5,45,AR,Faulkner County,30200,1,
5,45,AR,Faulkner County,30200,2,
5,45,AR,Faulkner County,30301,1,
5,45,AR,Faulkner County,30301,2,
5,45,AR,Faulkner County,30301,3,
5,45,AR,Faulkner County,30303,2,
5,45,AR,Faulkner County,30401,2,
5,45,AR,Faulkner County,30402,2,
5,45,AR,Faulkner County,30403,1,
5,45,AR,Faulkner County,30403,2,
5,45,AR,Faulkner County,30404,1,
5,45,AR,Faulkner County,30404,2,
5,45,AR,Faulkner County,30501,3,
5,45,AR,Faulkner County,30502,1,
5,45,AR,Faulkner County,30502,2,
5,45,AR,Faulkner County,30600,3,
5,45,AR,Faulkner County,30701,1,
5,45,AR,Faulkner County,30701,2,
5,45,AR,Faulkner County,30702,1,
5,45,AR,Faulkner County,30702,2,
5,45,AR,Faulkner County,30702,3,
5,45,AR,Faulkner County,30800,1,
5,45,AR,Faulkner County,30800,2,
5,45,AR,Faulkner County,30800,3,
5,45,AR,Faulkner County,30800,5,
5,45,AR,Faulkner County,30900,1,
5,45,AR,Faulkner County,30900,2,
5,45,AR,Faulkner County,30900,3,
5,45,AR,Faulkner County,31001,1,
5,45,AR,Faulkner County,31003,1,
5,45,AR,Faulkner County,31003,2,
5,45,AR,Faulkner County,31006,1,
5,45,AR,Faulkner County,31101,1,
5,45,AR,Faulkner County,31101,2,
5,45,AR,Faulkner County,31102,1,
5,45,AR,Faulkner County,31102,2,
5,47,AR,Franklin County,950100,1,
5,47,AR,Franklin County,950100,2,
5,47,AR,Franklin County,950100,3,
5,47,AR,Franklin County,950200,2,
5,47,AR,Franklin County,950200,3,
5,47,AR,Franklin County,950200,4,
5,47,AR,Franklin County,950200,5,
5,47,AR,Franklin County,950300,1,
5,47,AR,Franklin County,950300,2,
5,47,AR,Franklin County,950300,4,
5,47,AR,Franklin County,950300,5,
5,49,AR,Fulton County,550100,1,
5,49,AR,Fulton County,550100,2,
5,49,AR,Fulton County,550100,3,
5,49,AR,Fulton County,550100,4,
5,49,AR,Fulton County,550100,5,
5,49,AR,Fulton County,550100,6,
5,49,AR,Fulton County,550200,1,
5,49,AR,Fulton County,550200,2,
5,49,AR,Fulton County,550200,3,
5,49,AR,Fulton County,550200,4,
5,49,AR,Fulton County,550200,5,
5,49,AR,Fulton County,550200,6,
5,51,AR,Garland County,10300,1,
5,51,AR,Garland County,10300,2,
5,51,AR,Garland County,10300,3,
5,51,AR,Garland County,10400,1,
5,51,AR,Garland County,10400,2,
5,51,AR,Garland County,10400,3,
5,51,AR,Garland County,10400,4,
5,51,AR,Garland County,10400,5,
5,51,AR,Garland County,10500,1,
5,51,AR,Garland County,10500,2,
5,51,AR,Garland County,10500,3,
5,51,AR,Garland County,10600,1,
5,51,AR,Garland County,10600,2,
5,51,AR,Garland County,10600,3,
5,51,AR,Garland County,10600,4,
5,51,AR,Garland County,10700,1,
5,51,AR,Garland County,10700,2,
5,51,AR,Garland County,10700,3,
5,51,AR,Garland County,10800,1,
5,51,AR,Garland County,10800,2,
5,51,AR,Garland County,10800,3,
5,51,AR,Garland County,10900,1,
5,51,AR,Garland County,10900,2,
5,51,AR,Garland County,10900,3,
5,51,AR,Garland County,10900,4,
5,51,AR,Garland County,11000,1,
5,51,AR,Garland County,11000,2,
5,51,AR,Garland County,11000,3,
5,51,AR,Garland County,11100,1,
5,51,AR,Garland County,11100,2,
5,51,AR,Garland County,11100,3,
5,51,AR,Garland County,11100,4,
5,51,AR,Garland County,11200,1,
5,51,AR,Garland County,11200,2,
5,51,AR,Garland County,11200,4,
5,51,AR,Garland County,11200,5,
5,51,AR,Garland County,11300,1,
5,51,AR,Garland County,11300,2,
5,51,AR,Garland County,11300,3,
5,51,AR,Garland County,11300,4,
5,51,AR,Garland County,11400,1,
5,51,AR,Garland County,11400,2,
5,51,AR,Garland County,11400,3,
5,51,AR,Garland County,11500,1,
5,51,AR,Garland County,11500,2,
5,51,AR,Garland County,11601,1,
5,51,AR,Garland County,11601,3,
5,51,AR,Garland County,11601,4,
5,51,AR,Garland County,11602,1,
5,51,AR,Garland County,11700,1,
5,51,AR,Garland County,11700,2,
5,51,AR,Garland County,11700,3,
5,51,AR,Garland County,11800,1,
5,51,AR,Garland County,11800,3,
5,51,AR,Garland County,11800,4,
5,51,AR,Garland County,11900,3,
5,51,AR,Garland County,11900,4,
5,51,AR,Garland County,12001,1,
5,51,AR,Garland County,12001,2,
5,51,AR,Garland County,12001,3,
5,51,AR,Garland County,12001,4,
5,51,AR,Garland County,12002,1,
5,51,AR,Garland County,12002,2,
5,51,AR,Garland County,12002,3,
5,53,AR,Grant County,470100,1,
5,53,AR,Grant County,470200,1,
5,53,AR,Grant County,470200,2,
5,53,AR,Grant County,470300,1,
5,53,AR,Grant County,470300,2,
5,53,AR,Grant County,470300,3,
5,53,AR,Grant County,470400,1,
5,53,AR,Grant County,470400,2,
5,53,AR,Grant County,470400,3,
5,53,AR,Grant County,470400,4,
5,55,AR,Greene County,480100,2,
5,55,AR,Greene County,480100,3,
5,55,AR,Greene County,480300,2,
5,55,AR,Greene County,480400,1,
5,55,AR,Greene County,480400,3,
5,55,AR,Greene County,480400,4,
5,55,AR,Greene County,480500,2,
5,55,AR,Greene County,480500,3,
5,55,AR,Greene County,480500,4,
5,55,AR,Greene County,480600,1,
5,55,AR,Greene County,480600,2,
5,55,AR,Greene County,480600,4,
5,55,AR,Greene County,480700,1,
5,55,AR,Greene County,480700,2,
5,55,AR,Greene County,480801,3,
5,55,AR,Greene County,480802,1,
5,57,AR,Hempstead County,480100,4,
5,57,AR,Hempstead County,480200,1,
5,57,AR,Hempstead County,480300,1,
5,57,AR,Hempstead County,480300,2,
5,57,AR,Hempstead County,480300,3,
5,57,AR,Hempstead County,480300,4,
5,57,AR,Hempstead County,480300,5,
5,57,AR,Hempstead County,480300,6,
5,57,AR,Hempstead County,480400,3,
5,57,AR,Hempstead County,480500,1,
5,57,AR,Hempstead County,480500,2,
5,59,AR,Hot Spring County,20100,4,
5,59,AR,Hot Spring County,20200,1,
5,59,AR,Hot Spring County,20200,2,
5,59,AR,Hot Spring County,20200,3,
5,59,AR,Hot Spring County,20200,4,
5,59,AR,Hot Spring County,20300,1,
5,59,AR,Hot Spring County,20400,1,
5,59,AR,Hot Spring County,20400,2,
5,59,AR,Hot Spring County,20400,3,
5,59,AR,Hot Spring County,20400,4,
5,59,AR,Hot Spring County,20400,5,
5,59,AR,Hot Spring County,20500,1,
5,59,AR,Hot Spring County,20600,2,
5,59,AR,Hot Spring County,20700,3,
5,61,AR,Howard County,950100,1,
5,61,AR,Howard County,950100,2,
5,61,AR,Howard County,950100,3,
5,61,AR,Howard County,950200,1,
5,61,AR,Howard County,950200,3,
5,61,AR,Howard County,950200,4,
5,61,AR,Howard County,950300,1,
5,61,AR,Howard County,950300,2,
5,61,AR,Howard County,950300,3,
5,61,AR,Howard County,950300,4,
5,63,AR,Independence County,490100,2,
5,63,AR,Independence County,490100,4,
5,63,AR,Independence County,490300,1,
5,63,AR,Independence County,490300,2,
5,63,AR,Independence County,490300,3,
5,63,AR,Independence County,490300,4,
5,63,AR,Independence County,490400,2,
5,63,AR,Independence County,490600,1,
5,63,AR,Independence County,490600,2,
5,63,AR,Independence County,490700,3,
5,63,AR,Independence County,490700,4,
5,63,AR,Independence County,490700,5,
5,63,AR,Independence County,490800,1,
5,63,AR,Independence County,490800,2,
5,63,AR,Independence County,490800,3,
5,63,AR,Independence County,490800,4,
5,65,AR,Izard County,960100,1,
5,65,AR,Izard County,960100,2,
5,65,AR,Izard County,960100,3,
5,65,AR,Izard County,960200,1,
5,65,AR,Izard County,960200,2,
5,65,AR,Izard County,960200,3,
5,65,AR,Izard County,960300,2,
5,65,AR,Izard County,960400,1,
5,65,AR,Izard County,960400,2,
5,67,AR,Jackson County,480100,2,
5,67,AR,Jackson County,480100,3,
5,67,AR,Jackson County,480100,4,
5,67,AR,Jackson County,480200,1,
5,67,AR,Jackson County,480200,2,
5,67,AR,Jackson County,480200,4,
5,67,AR,Jackson County,480200,5,
5,67,AR,Jackson County,480300,1,
5,67,AR,Jackson County,480300,3,
5,67,AR,Jackson County,480300,4,
5,67,AR,Jackson County,480400,1,
5,67,AR,Jackson County,480400,2,
5,67,AR,Jackson County,480400,3,
5,67,AR,Jackson County,480500,1,
5,69,AR,Jefferson County,102,1,
5,69,AR,Jefferson County,301,1,
5,69,AR,Jefferson County,302,2,
5,69,AR,Jefferson County,302,4,
5,69,AR,Jefferson County,303,1,
5,69,AR,Jefferson County,303,2,
5,69,AR,Jefferson County,502,1,
5,69,AR,Jefferson County,502,2,
5,69,AR,Jefferson County,502,3,
5,69,AR,Jefferson County,900,1,
5,69,AR,Jefferson County,900,2,
5,69,AR,Jefferson County,900,3,
5,69,AR,Jefferson County,900,4,
5,69,AR,Jefferson County,1000,1,
5,69,AR,Jefferson County,1000,2,
5,69,AR,Jefferson County,1000,3,
5,69,AR,Jefferson County,1200,1,
5,69,AR,Jefferson County,1200,2,
5,69,AR,Jefferson County,1200,3,
5,69,AR,Jefferson County,1200,4,
5,69,AR,Jefferson County,1300,1,
5,69,AR,Jefferson County,1300,2,
5,69,AR,Jefferson County,1300,3,
5,69,AR,Jefferson County,1401,1,
5,69,AR,Jefferson County,1401,2,
5,69,AR,Jefferson County,1402,1,
5,69,AR,Jefferson County,1402,2,
5,69,AR,Jefferson County,1402,3,
5,69,AR,Jefferson County,1501,1,
5,69,AR,Jefferson County,1501,2,
5,69,AR,Jefferson County,1502,1,
5,69,AR,Jefferson County,1502,2,
5,69,AR,Jefferson County,1502,3,
5,69,AR,Jefferson County,1502,4,
5,69,AR,Jefferson County,1600,1,
5,69,AR,Jefferson County,1600,2,
5,69,AR,Jefferson County,1600,3,
5,69,AR,Jefferson County,1600,4,
5,69,AR,Jefferson County,1700,1,
5,69,AR,Jefferson County,1700,2,
5,69,AR,Jefferson County,1700,3,
5,69,AR,Jefferson County,1700,4,
5,69,AR,Jefferson County,1800,1,
5,69,AR,Jefferson County,1800,2,
5,69,AR,Jefferson County,1800,3,
5,69,AR,Jefferson County,1901,1,
5,69,AR,Jefferson County,1903,1,
5,69,AR,Jefferson County,1903,2,
5,69,AR,Jefferson County,2000,4,
5,69,AR,Jefferson County,2103,1,
5,69,AR,Jefferson County,2103,3,
5,69,AR,Jefferson County,2104,1,
5,69,AR,Jefferson County,2104,2,
5,69,AR,Jefferson County,2300,1,
5,69,AR,Jefferson County,2300,2,
5,69,AR,Jefferson County,2300,3,
5,69,AR,Jefferson County,2300,4,
5,69,AR,Jefferson County,2400,1,
5,69,AR,Jefferson County,2400,2,
5,69,AR,Jefferson County,2500,1,
5,71,AR,Johnson County,951700,1,
5,71,AR,Johnson County,951700,2,
5,71,AR,Johnson County,951800,1,
5,71,AR,Johnson County,951800,2,
5,71,AR,Johnson County,951800,3,
5,71,AR,Johnson County,951900,1,
5,71,AR,Johnson County,951900,3,
5,71,AR,Johnson County,952000,1,
5,71,AR,Johnson County,952000,2,
5,71,AR,Johnson County,952000,3,
5,71,AR,Johnson County,952100,1,
5,71,AR,Johnson County,952100,2,
5,71,AR,Johnson County,952100,3,
5,71,AR,Johnson County,952200,1,
5,71,AR,Johnson County,952200,3,
5,73,AR,Lafayette County,470100,1,
5,73,AR,Lafayette County,470100,2,
5,73,AR,Lafayette County,470100,3,
5,73,AR,Lafayette County,470100,4,
5,73,AR,Lafayette County,470100,5,
5,73,AR,Lafayette County,470200,2,
5,73,AR,Lafayette County,470200,3,
5,75,AR,Lawrence County,470100,2,
5,75,AR,Lawrence County,470200,1,
5,75,AR,Lawrence County,470200,2,
5,75,AR,Lawrence County,470200,3,
5,75,AR,Lawrence County,470200,4,
5,75,AR,Lawrence County,470400,1,
5,75,AR,Lawrence County,470501,1,
5,75,AR,Lawrence County,470501,2,
5,75,AR,Lawrence County,470501,3,
5,75,AR,Lawrence County,470502,1,
5,75,AR,Lawrence County,470502,2,
5,75,AR,Lawrence County,470502,3,
5,75,AR,Lawrence County,470502,4,
5,75,AR,Lawrence County,470502,5,
5,77,AR,Lee County,470100,1,
5,77,AR,Lee County,470100,2,
5,77,AR,Lee County,470200,1,
5,77,AR,Lee County,470300,1,
5,77,AR,Lee County,470300,2,
5,77,AR,Lee County,470300,3,
5,77,AR,Lee County,470300,4,
5,77,AR,Lee County,470400,1,
5,77,AR,Lee County,470400,2,
5,79,AR,Lincoln County,960300,1,
5,79,AR,Lincoln County,960300,2,
5,79,AR,Lincoln County,960300,3,
5,79,AR,Lincoln County,960400,1,
5,79,AR,Lincoln County,960400,2,
5,79,AR,Lincoln County,960500,1,
5,79,AR,Lincoln County,960500,2,
5,79,AR,Lincoln County,960600,1,
5,79,AR,Lincoln County,960600,2,
5,81,AR,Little River County,30101,1,
5,81,AR,Little River County,30101,2,
5,81,AR,Little River County,30102,2,
5,81,AR,Little River County,30102,3,
5,81,AR,Little River County,30102,4,
5,81,AR,Little River County,30200,1,
5,81,AR,Little River County,30200,2,
5,81,AR,Little River County,30200,3,
5,81,AR,Little River County,30300,1,
5,81,AR,Little River County,30300,3,
5,83,AR,Logan County,950100,1,
5,83,AR,Logan County,950200,1,
5,83,AR,Logan County,950200,3,
5,83,AR,Logan County,950300,1,
5,83,AR,Logan County,950300,2,
5,83,AR,Logan County,950300,3,
5,83,AR,Logan County,950400,1,
5,83,AR,Logan County,950500,2,
5,83,AR,Logan County,950500,3,
5,83,AR,Logan County,950500,4,
5,83,AR,Logan County,950600,2,
5,85,AR,Lonoke County,20101,2,
5,85,AR,Lonoke County,20102,1,
5,85,AR,Lonoke County,20102,2,
5,85,AR,Lonoke County,20104,3,
5,85,AR,Lonoke County,20202,1,
5,85,AR,Lonoke County,20202,2,
5,85,AR,Lonoke County,20202,3,
5,85,AR,Lonoke County,20204,1,
5,85,AR,Lonoke County,20204,2,
5,85,AR,Lonoke County,20205,2,
5,85,AR,Lonoke County,20206,1,
5,85,AR,Lonoke County,20301,2,
5,85,AR,Lonoke County,20301,3,
5,85,AR,Lonoke County,20302,2,
5,85,AR,Lonoke County,20400,1,
5,85,AR,Lonoke County,20400,2,
5,85,AR,Lonoke County,20400,3,
5,85,AR,Lonoke County,20500,1,
5,85,AR,Lonoke County,20500,2,
5,85,AR,Lonoke County,20600,1,
5,85,AR,Lonoke County,20600,2,
5,85,AR,Lonoke County,20700,2,
5,85,AR,Lonoke County,20700,3,
5,85,AR,Lonoke County,20800,1,
5,85,AR,Lonoke County,20800,2,
5,87,AR,Madison County,960100,1,
5,87,AR,Madison County,960100,2,
5,87,AR,Madison County,960100,3,
5,87,AR,Madison County,960200,1,
5,87,AR,Madison County,960200,2,
5,87,AR,Madison County,960200,3,
5,87,AR,Madison County,960300,1,
5,87,AR,Madison County,960300,2,
5,87,AR,Madison County,960300,4,
5,87,AR,Madison County,960400,1,
5,87,AR,Madison County,960400,2,
5,87,AR,Madison County,960400,3,
5,89,AR,Marion County,960100,1,
5,89,AR,Marion County,960100,2,
5,89,AR,Marion County,960201,1,
5,89,AR,Marion County,960201,2,
5,89,AR,Marion County,960201,3,
5,89,AR,Marion County,960202,1,
5,89,AR,Marion County,960202,2,
5,89,AR,Marion County,960202,3,
5,89,AR,Marion County,960300,1,
5,89,AR,Marion County,960300,2,
5,89,AR,Marion County,960300,3,
5,89,AR,Marion County,960300,4,
5,91,AR,Miller County,20100,1,
5,91,AR,Miller County,20100,2,
5,91,AR,Miller County,20100,3,
5,91,AR,Miller County,20100,4,
5,91,AR,Miller County,20200,1,
5,91,AR,Miller County,20200,2,
5,91,AR,Miller County,20200,3,
5,91,AR,Miller County,20400,1,
5,91,AR,Miller County,20400,2,
5,91,AR,Miller County,20400,3,
5,91,AR,Miller County,20500,1,
5,91,AR,Miller County,20500,2,
5,91,AR,Miller County,20600,1,
5,91,AR,Miller County,20600,2,
5,91,AR,Miller County,20600,3,
5,91,AR,Miller County,20701,1,
5,91,AR,Miller County,20701,2,
5,91,AR,Miller County,20702,1,
5,91,AR,Miller County,20702,2,
5,91,AR,Miller County,20802,2,
5,91,AR,Miller County,20802,3,
5,91,AR,Miller County,20900,1,
5,91,AR,Miller County,21000,1,
5,91,AR,Miller County,21000,2,
5,91,AR,Miller County,21000,3,
5,91,AR,Miller County,21000,4,
5,91,AR,Miller County,21000,5,
5,91,AR,Miller County,21000,6,
5,91,AR,Miller County,21000,7,
5,91,AR,Miller County,21000,8,
5,93,AR,Mississippi County,10100,1,
5,93,AR,Mississippi County,10100,2,
5,93,AR,Mississippi County,10100,3,
5,93,AR,Mississippi County,10200,1,
5,93,AR,Mississippi County,10200,3,
5,93,AR,Mississippi County,10200,4,
5,93,AR,Mississippi County,10300,1,
5,93,AR,Mississippi County,10300,2,
5,93,AR,Mississippi County,10300,3,
5,93,AR,Mississippi County,10600,1,
5,93,AR,Mississippi County,10600,2,
5,93,AR,Mississippi County,10600,4,
5,93,AR,Mississippi County,10600,5,
5,93,AR,Mississippi County,10600,6,
5,93,AR,Mississippi County,10700,1,
5,93,AR,Mississippi County,10800,1,
5,93,AR,Mississippi County,10800,2,
5,93,AR,Mississippi County,10800,3,
5,93,AR,Mississippi County,10800,4,
5,93,AR,Mississippi County,10800,5,
5,93,AR,Mississippi County,10900,1,
5,93,AR,Mississippi County,10900,2,
5,93,AR,Mississippi County,10900,3,
5,93,AR,Mississippi County,11000,1,
5,93,AR,Mississippi County,11000,2,
5,93,AR,Mississippi County,11000,3,
5,93,AR,Mississippi County,11000,4,
5,93,AR,Mississippi County,11100,1,
5,93,AR,Mississippi County,11100,2,
5,93,AR,Mississippi County,11200,2,
